3.000000,  0.000000, 12.320000, -1.860000,  0.543000, 35.600000,  1.000000,  0.000000,  2.000000,  3.000000,  0.000000,  0.000000,  0.000000,  0.000000,  3.000000,  1.000000,  0.000000,  2.000000, 1, 0, 0
12.000000,  0.000000, 43.130000,  2.580000,  2.045000, 90.600000,  5.000000,  4.000000,  3.000000,  3.000000,  3.000000,  6.000000,  6.000000,  3.000000,  3.000000,  2.000000,  7.000000,  3.000000, 1, 0, 0
3.000000,  0.000000, 11.380000,  1.310000,  0.547000, 23.300000,  1.000000,  1.000000,  1.000000,  0.000000,  2.000000,  1.000000,  1.000000,  1.000000,  1.000000,  0.000000,  2.000000,  1.000000, 1, 0, 0
8.000000,  0.000000, 28.880000, -0.490000,  1.275000, 72.000000,  1.000000,  6.000000,  1.000000,  4.000000,  1.000000,  3.000000,  3.000000,  1.000000,  4.000000,  1.000000,  6.000000,  1.000000, 1, 0, 0
9.000000,  0.000000, 27.160000,  4.410000,  1.251000, 65.200000,  2.000000,  7.000000,  0.000000,  2.000000,  1.000000,  6.000000,  6.000000,  1.000000,  2.000000,  1.000000,  8.000000,  0.000000, 0, 1, 0
9.000000,  0.000000, 37.530000,  3.910000,  1.737000, 69.700000,  2.000000,  4.000000,  3.000000,  3.000000,  1.000000,  5.000000,  5.000000,  1.000000,  3.000000,  2.000000,  4.000000,  3.000000, 0, 1, 0
10.000000,  0.000000, 33.290000,  3.110000,  1.541000, 78.100000,  2.000000,  6.000000,  2.000000,  3.000000,  2.000000,  5.000000,  5.000000,  2.000000,  3.000000,  2.000000,  6.000000,  2.000000, 0, 1, 0
7.000000,  0.000000, 21.260000,  2.560000,  0.991000, 52.400000,  2.000000,  3.000000,  2.000000,  1.000000,  2.000000,  4.000000,  4.000000,  2.000000,  1.000000,  2.000000,  3.000000,  2.000000, 0, 1, 0
4.000000,  0.000000, 12.030000,  2.290000,  0.563000, 26.700000,  1.000000,  2.000000,  1.000000,  0.000000,  1.000000,  3.000000,  3.000000,  1.000000,  0.000000,  1.000000,  2.000000,  1.000000, 0, 1, 0
4.000000,  0.000000, 18.380000,  3.740000,  0.874000, 24.200000,  1.000000,  1.000000,  2.000000,  0.000000,  1.000000,  3.000000,  3.000000,  1.000000,  0.000000,  1.000000,  1.000000,  2.000000, 0, 1, 0
4.000000,  0.000000, 12.380000,  0.910000,  0.587000, 30.400000,  1.000000,  2.000000,  1.000000,  1.000000,  1.000000,  2.000000,  2.000000,  1.000000,  1.000000,  1.000000,  2.000000,  1.000000, 0, 1, 0
5.000000,  0.000000, 23.680000,  4.130000,  1.137000, 37.200000,  0.000000,  2.000000,  3.000000,  1.000000,  1.000000,  3.000000,  3.000000,  0.000000,  2.000000,  0.000000,  2.000000,  3.000000, 0, 1, 0
