13.000000, 16.426166, 46.480000,  0.750000,  2.101000,112.000000,  5.000000,  4.000000,  4.000000,  4.000000,  6.000000,  3.000000,  5.000000,  3.000000,  5.000000,  5.000000,  4.000000,  4.000000, 1, 0, 0
9.000000, 12.608588, 26.410000,  0.010000,  1.220000, 73.400000,  4.000000,  4.000000,  1.000000,  2.000000,  4.000000,  3.000000,  3.000000,  4.000000,  2.000000,  4.000000,  4.000000,  1.000000, 1, 0, 0
6.000000,  8.484016, 10.500000, -0.760000,  0.468000, 52.100000,  5.000000,  1.000000,  0.000000,  1.000000,  4.000000,  1.000000,  1.000000,  4.000000,  1.000000,  4.000000,  2.000000,  0.000000, 1, 0, 0
13.000000, 16.464105, 46.480000,  0.750000,  2.101000,112.000000,  5.000000,  4.000000,  4.000000,  4.000000,  6.000000,  3.000000,  5.000000,  3.000000,  5.000000,  5.000000,  4.000000,  4.000000, 1, 0, 0
9.000000, 12.916837, 26.410000,  0.010000,  1.220000, 73.400000,  4.000000,  4.000000,  1.000000,  2.000000,  4.000000,  3.000000,  3.000000,  4.000000,  2.000000,  4.000000,  4.000000,  1.000000, 1, 0, 0
6.000000,  8.557469, 10.500000, -0.760000,  0.468000, 52.100000,  5.000000,  1.000000,  0.000000,  1.000000,  4.000000,  1.000000,  1.000000,  4.000000,  1.000000,  4.000000,  2.000000,  0.000000, 1, 0, 0
13.000000, 16.595884, 46.480000,  0.750000,  2.101000,112.000000,  5.000000,  4.000000,  4.000000,  4.000000,  6.000000,  3.000000,  5.000000,  3.000000,  5.000000,  5.000000,  4.000000,  4.000000, 1, 0, 0
9.000000, 12.524059, 26.410000,  0.010000,  1.220000, 73.400000,  4.000000,  4.000000,  1.000000,  2.000000,  4.000000,  3.000000,  3.000000,  4.000000,  2.000000,  4.000000,  4.000000,  1.000000, 1, 0, 0
6.000000,  8.456856, 10.500000, -0.760000,  0.468000, 52.100000,  5.000000,  1.000000,  0.000000,  1.000000,  4.000000,  1.000000,  1.000000,  4.000000,  1.000000,  4.000000,  2.000000,  0.000000, 1, 0, 0
6.000000, 15.307101, 14.270000, -0.450000,  0.643000, 50.600000,  4.000000,  1.000000,  1.000000,  1.000000,  3.000000,  2.000000,  2.000000,  3.000000,  1.000000,  4.000000,  1.000000,  1.000000, 0, 1, 0
7.000000, 19.502287, 27.110000, -0.430000,  1.211000, 66.900000,  2.000000,  3.000000,  2.000000,  4.000000,  2.000000,  1.000000,  2.000000,  1.000000,  4.000000,  2.000000,  3.000000,  2.000000, 0, 1, 0
7.000000, 19.314871, 26.580000,  0.660000,  1.190000, 58.200000,  3.000000,  2.000000,  2.000000,  2.000000,  3.000000,  2.000000,  3.000000,  2.000000,  2.000000,  3.000000,  2.000000,  2.000000, 0, 1, 0
6.000000, 16.096950, 23.220000, -0.070000,  1.024000, 52.900000,  3.000000,  1.000000,  2.000000,  2.000000,  3.000000,  1.000000,  2.000000,  2.000000,  2.000000,  3.000000,  1.000000,  2.000000, 0, 1, 0
3.000000,  6.885904, 14.900000,  0.980000,  0.696000, 27.000000,  0.000000,  1.000000,  2.000000,  2.000000,  0.000000,  1.000000,  1.000000,  0.000000,  2.000000,  0.000000,  1.000000,  2.000000, 0, 1, 0
6.000000, 15.292018, 14.270000, -0.450000,  0.643000, 50.600000,  4.000000,  1.000000,  1.000000,  1.000000,  3.000000,  2.000000,  2.000000,  3.000000,  1.000000,  4.000000,  1.000000,  1.000000, 0, 1, 0
7.000000, 19.437213, 27.110000, -0.430000,  1.211000, 66.900000,  2.000000,  3.000000,  2.000000,  4.000000,  2.000000,  1.000000,  2.000000,  1.000000,  4.000000,  2.000000,  3.000000,  2.000000, 0, 1, 0
7.000000, 19.315023, 26.580000,  0.660000,  1.190000, 58.200000,  3.000000,  2.000000,  2.000000,  2.000000,  3.000000,  2.000000,  3.000000,  2.000000,  2.000000,  3.000000,  2.000000,  2.000000, 0, 1, 0
6.000000, 16.157325, 23.220000, -0.070000,  1.024000, 52.900000,  3.000000,  1.000000,  2.000000,  2.000000,  3.000000,  1.000000,  2.000000,  2.000000,  2.000000,  3.000000,  1.000000,  2.000000, 0, 1, 0
3.000000,  6.818461, 14.900000,  0.980000,  0.696000, 27.000000,  0.000000,  1.000000,  2.000000,  2.000000,  0.000000,  1.000000,  1.000000,  0.000000,  2.000000,  0.000000,  1.000000,  2.000000, 0, 1, 0
6.000000, 15.255590, 14.270000, -0.450000,  0.643000, 50.600000,  4.000000,  1.000000,  1.000000,  1.000000,  3.000000,  2.000000,  2.000000,  3.000000,  1.000000,  4.000000,  1.000000,  1.000000, 0, 1, 0
7.000000, 19.662435, 27.110000, -0.430000,  1.211000, 66.900000,  2.000000,  3.000000,  2.000000,  4.000000,  2.000000,  1.000000,  2.000000,  1.000000,  4.000000,  2.000000,  3.000000,  2.000000, 0, 1, 0
7.000000, 19.521141, 26.580000,  0.660000,  1.190000, 58.200000,  3.000000,  2.000000,  2.000000,  2.000000,  3.000000,  2.000000,  3.000000,  2.000000,  2.000000,  3.000000,  2.000000,  2.000000, 0, 1, 0
6.000000, 16.039087, 23.220000, -0.070000,  1.024000, 52.900000,  3.000000,  1.000000,  2.000000,  2.000000,  3.000000,  1.000000,  2.000000,  2.000000,  2.000000,  3.000000,  1.000000,  2.000000, 0, 1, 0
3.000000,  6.743674, 14.900000,  0.980000,  0.696000, 27.000000,  0.000000,  1.000000,  2.000000,  2.000000,  0.000000,  1.000000,  1.000000,  0.000000,  2.000000,  0.000000,  1.000000,  2.000000, 0, 1, 0
4.000000,  6.184200, 16.020000,  1.380000,  0.726000, 31.600000,  1.000000,  2.000000,  1.000000,  1.000000,  2.000000,  1.000000,  2.000000,  1.000000,  1.000000,  1.000000,  2.000000,  1.000000, 0, 0, 1
4.000000,  5.622322, 10.370000, -0.370000,  0.467000, 34.700000,  2.000000,  1.000000,  1.000000,  1.000000,  2.000000,  1.000000,  1.000000,  2.000000,  1.000000,  2.000000,  1.000000,  1.000000, 0, 0, 1
4.000000,  5.419233, 12.550000, -1.210000,  0.556000, 37.500000,  1.000000,  2.000000,  1.000000,  2.000000,  1.000000,  1.000000,  1.000000,  1.000000,  2.000000,  1.000000,  2.000000,  1.000000, 0, 0, 1
4.000000,  5.218227, 16.810000, -0.280000,  0.808000, 33.500000,  2.000000,  0.000000,  2.000000,  1.000000,  2.000000,  1.000000,  1.000000,  2.000000,  1.000000,  2.000000,  0.000000,  2.000000, 0, 0, 1
4.000000,  4.940105, 18.860000,  3.620000,  0.886000, 28.500000,  1.000000,  2.000000,  1.000000,  1.000000,  0.000000,  3.000000,  3.000000,  0.000000,  1.000000,  1.000000,  2.000000,  1.000000, 0, 0, 1
4.000000,  6.292521, 16.020000,  1.380000,  0.726000, 31.600000,  1.000000,  2.000000,  1.000000,  1.000000,  2.000000,  1.000000,  2.000000,  1.000000,  1.000000,  1.000000,  2.000000,  1.000000, 0, 0, 1
4.000000,  5.737808, 10.370000, -0.370000,  0.467000, 34.700000,  2.000000,  1.000000,  1.000000,  1.000000,  2.000000,  1.000000,  1.000000,  2.000000,  1.000000,  2.000000,  1.000000,  1.000000, 0, 0, 1
4.000000,  5.127487, 12.550000, -1.210000,  0.556000, 37.500000,  1.000000,  2.000000,  1.000000,  2.000000,  1.000000,  1.000000,  1.000000,  1.000000,  2.000000,  1.000000,  2.000000,  1.000000, 0, 0, 1
4.000000,  5.330635, 16.810000, -0.280000,  0.808000, 33.500000,  2.000000,  0.000000,  2.000000,  1.000000,  2.000000,  1.000000,  1.000000,  2.000000,  1.000000,  2.000000,  0.000000,  2.000000, 0, 0, 1
4.000000,  4.933021, 18.860000,  3.620000,  0.886000, 28.500000,  1.000000,  2.000000,  1.000000,  1.000000,  0.000000,  3.000000,  3.000000,  0.000000,  1.000000,  1.000000,  2.000000,  1.000000, 0, 0, 1
4.000000,  6.180237, 16.020000,  1.380000,  0.726000, 31.600000,  1.000000,  2.000000,  1.000000,  1.000000,  2.000000,  1.000000,  2.000000,  1.000000,  1.000000,  1.000000,  2.000000,  1.000000, 0, 0, 1
4.000000,  5.633645, 10.370000, -0.370000,  0.467000, 34.700000,  2.000000,  1.000000,  1.000000,  1.000000,  2.000000,  1.000000,  1.000000,  2.000000,  1.000000,  2.000000,  1.000000,  1.000000, 0, 0, 1
4.000000,  5.334509, 12.550000, -1.210000,  0.556000, 37.500000,  1.000000,  2.000000,  1.000000,  2.000000,  1.000000,  1.000000,  1.000000,  1.000000,  2.000000,  1.000000,  2.000000,  1.000000, 0, 0, 1
4.000000,  5.205254, 16.810000, -0.280000,  0.808000, 33.500000,  2.000000,  0.000000,  2.000000,  1.000000,  2.000000,  1.000000,  1.000000,  2.000000,  1.000000,  2.000000,  0.000000,  2.000000, 0, 0, 1
4.000000,  4.933021, 18.860000,  3.620000,  0.886000, 28.500000,  1.000000,  2.000000,  1.000000,  1.000000,  0.000000,  3.000000,  3.000000,  0.000000,  1.000000,  1.000000,  2.000000,  1.000000, 0, 0, 1
