1981, 1980
1996, 1980
1997, 1980
1980, 1981
1996, 1981
1997, 1981
1997, 1982
2000, 1982
2001, 1982
1984, 1983
1995, 1983
1999, 1983
2003, 1983
1983, 1984
1994, 1984
1995, 1984
1986, 1985
1994, 1985
2004, 1985
1985, 1986
1987, 1986
1994, 1986
2004, 1986
1986, 1987
2004, 1987
2006, 1987
1989, 1988
2005, 1988
2007, 1988
1988, 1989
2005, 1989
2010, 1989
2011, 1989
1991, 1990
2011, 1990
2012, 1990
1990, 1991
2009, 1991
2012, 1991
1993, 1992
2008, 1992
2009, 1992
1992, 1993
2008, 1993
2009, 1993
1984, 1994
1985, 1994
1986, 1994
1983, 1995
1984, 1995
1999, 1995
1980, 1996
1981, 1996
1997, 1996
1980, 1997
1981, 1997
1982, 1997
1996, 1997
2000, 1997
2000, 1998
2001, 1998
2002, 1998
1983, 1999
1995, 1999
2003, 1999
1982, 2000
1997, 2000
1998, 2000
2001, 2000
1982, 2001
1998, 2001
2000, 2001
2002, 2001
1998, 2002
2001, 2002
2003, 2002
1983, 2003
1999, 2003
2002, 2003
1985, 2004
1986, 2004
1987, 2004
2006, 2004
1988, 2005
1989, 2005
2007, 2005
2010, 2005
1987, 2006
2004, 2006
2007, 2006
1988, 2007
2005, 2007
2006, 2007
1992, 2008
1993, 2008
2009, 2008
1991, 2009
1992, 2009
1993, 2009
2008, 2009
1989, 2010
2005, 2010
2011, 2010
1989, 2011
1990, 2011
2010, 2011
2012, 2011
1990, 2012
1991, 2012
2011, 2012
