10241, 10240
10252, 10240
10240, 10241
10242, 10241
10243, 10241
10273, 10241
10241, 10242
10243, 10242
10244, 10242
10245, 10242
10241, 10243
10242, 10243
10244, 10243
10245, 10243
10242, 10244
10243, 10244
10245, 10244
10242, 10245
10243, 10245
10244, 10245
10274, 10245
10247, 10246
10248, 10246
10258, 10246
10274, 10246
10276, 10246
10246, 10247
10248, 10247
10257, 10247
10276, 10247
10246, 10248
10247, 10248
10249, 10248
10258, 10248
10248, 10249
10250, 10249
10261, 10249
10262, 10249
10277, 10249
10249, 10250
10261, 10250
10277, 10250
10252, 10251
10264, 10251
10278, 10251
10280, 10251
10240, 10252
10251, 10252
10253, 10252
10265, 10252
10278, 10252
10252, 10253
10254, 10253
10264, 10253
10253, 10254
10255, 10254
10256, 10254
10264, 10254
10254, 10255
10256, 10255
10266, 10255
10254, 10256
10255, 10256
10279, 10256
10247, 10257
10258, 10257
10259, 10257
10279, 10257
10281, 10257
10246, 10258
10248, 10258
10257, 10258
10259, 10258
10281, 10258
10257, 10259
10258, 10259
10260, 10259
10259, 10260
10261, 10260
10262, 10260
10282, 10260
10249, 10261
10250, 10261
10260, 10261
10262, 10261
10282, 10261
10249, 10262
10260, 10262
10261, 10262
10264, 10263
10275, 10263
10280, 10263
10283, 10263
10285, 10263
10251, 10264
10253, 10264
10254, 10264
10263, 10264
10265, 10264
10273, 10264
10278, 10264
10283, 10264
10252, 10265
10264, 10265
10266, 10265
10273, 10265
10255, 10266
10265, 10266
10274, 10266
10284, 10266
10276, 10267
10281, 10267
10284, 10267
10286, 10267
10269, 10268
10276, 10268
10281, 10268
10286, 10268
10268, 10269
10270, 10269
10276, 10269
10269, 10270
10271, 10270
10272, 10270
10277, 10270
10282, 10270
10287, 10270
10270, 10271
10272, 10271
10277, 10271
10287, 10271
10270, 10272
10271, 10272
10241, 10273
10264, 10273
10265, 10273
10275, 10273
10245, 10274
10246, 10274
10266, 10274
10276, 10274
10281, 10274
10286, 10274
10263, 10275
10273, 10275
10246, 10276
10247, 10276
10267, 10276
10268, 10276
10269, 10276
10274, 10276
10279, 10276
10284, 10276
10249, 10277
10250, 10277
10270, 10277
10271, 10277
10287, 10277
10251, 10278
10252, 10278
10264, 10278
10256, 10279
10257, 10279
10276, 10279
10251, 10280
10263, 10280
10257, 10281
10258, 10281
10267, 10281
10268, 10281
10274, 10281
10260, 10282
10261, 10282
10270, 10282
10287, 10282
10263, 10283
10264, 10283
10266, 10284
10267, 10284
10276, 10284
10263, 10285
10267, 10286
10268, 10286
10274, 10286
10270, 10287
10271, 10287
10277, 10287
10282, 10287
