8002, 8001
8015, 8001
8016, 8001
8001, 8002
8015, 8002
8016, 8002
8018, 8002
8004, 8003
8005, 8003
8017, 8003
8018, 8003
8003, 8004
8005, 8004
8017, 8004
8003, 8005
8004, 8005
8006, 8005
8017, 8005
8005, 8006
8007, 8006
8008, 8006
8009, 8006
8006, 8007
8008, 8007
8009, 8007
8006, 8008
8007, 8008
8009, 8008
8006, 8009
8007, 8009
8008, 8009
8013, 8009
8014, 8009
8019, 8009
8020, 8009
8011, 8010
8012, 8010
8019, 8010
8020, 8010
8021, 8010
8010, 8011
8012, 8011
8013, 8011
8014, 8011
8020, 8011
8021, 8011
8010, 8012
8011, 8012
8021, 8012
8009, 8013
8011, 8013
8014, 8013
8019, 8013
8009, 8014
8011, 8014
8013, 8014
8019, 8014
8020, 8014
8001, 8015
8002, 8015
8016, 8015
8001, 8016
8002, 8016
8015, 8016
8018, 8016
8003, 8017
8004, 8017
8005, 8017
8002, 8018
8003, 8018
8016, 8018
8009, 8019
8010, 8019
8013, 8019
8014, 8019
8020, 8019
8009, 8020
8010, 8020
8011, 8020
8014, 8020
8019, 8020
8010, 8021
8011, 8021
8012, 8021
